@runq_delay_us: 
[1]                   57 |@@@                                                 |
[1K, 2K)            4437 |@@@@@                                               |
[2K, 4K)            2550 |@@@                                                 |
[4K, 8K)             303 |                                                    |
[8K, 16K)             44 |                                                    |
[16K, 32K)            51 |                                                    |
[32K, 64K)            17 |                                                    |
[64K, 128K)            0 |                                                    |
[128K, 256K)           1 |                                                    |

@ctx_switches: 233441
@runq_delay_us: 
[1]                 2181 |@@                                                  |
[2, 4)             32392 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@            |
[4, 8)             41508 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)            20645 |@@@@@@@@@@@@@@@@@@@@@@@@@                           |
[16, 32)            7358 |@@@@@@@@@                                           |
[32, 64)            2333 |@@                                                  |
[64, 128)           1606 |@@                                                  |
[128, 256)          1756 |@@                                                  |
[256, 512)          1621 |@@                                                  |
[512, 1K)           5802 |@@@@@@@                                             |
[1K, 2K)            4469 |@@@@@                                               |
[2K, 4K)            2613 |@@@                                                 |
[4K, 8K)             307 |                                                    |
[8K, 16K)             44 |                                                    |
[16K, 32K)            51 |                                                    |
[32K, 64K)            17 |                                                    |
[64K, 128K)            0 |                                                    |
[128K, 256K)           1 |                                                    |

@ctx_switches: 238178
@runq_delay_us: 
[1]                 2333 |@@                                                  |
[2, 4)             34027 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@          |
[4, 8)             41996 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)            20894 |@@@@@@@@@@@@@@@@@@@@@@@@@                           |
[16, 32)            7497 |@@@@@@@@@                                           |
[32, 64)            2358 |@@                                                  |
[64, 128)           1630 |@@                                                  |
[128, 256)          1783 |@@                                                  |
[256, 512)          1645 |@@                                                  |
[512, 1K)           5924 |@@@@@@@                                             |
[1K, 2K)            4517 |@@@@@                                               |
[2K, 4K)            2706 |@@@                                                 |
[4K, 8K)             307 |                                                    |
[8K, 16K)             44 |                                                    |
[16K, 32K)            51 |                                                    |
[32K, 64K)            17 |                                                    |
[64K, 128K)            0 |                                                    |
[128K, 256K)           1 |                                                    |

@ctx_switches: 244176
@runq_delay_us: 
[1]                 2465 |@@@                                                 |
[2, 4)             35309 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@         |
[4, 8)             42665 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)            21127 |@@@@@@@@@@@@@@@@@@@@@@@@@                           |
[16, 32)            7637 |@@@@@@@@@                                           |
