@runq_delay_us: 
[1]                   58 |@@@                                                 |
[256, 512)          1709 |@                                                   |
[512, 1K)           5977 |@@@@@                                               |
[1K, 2K)            4760 |@@@@                                                |
[2K, 4K)            2613 |@@                                                  |
[4K, 8K)             288 |                                                    |
[8K, 16K)             33 |                                                    |
[16K, 32K)            25 |                                                    |
[32K, 64K)            20 |                                                    |

@ctx_switches: 266225
@runq_delay_us: 
[1]                 1761 |@                                                   |
[2, 4)             31433 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@                        |
[4, 8)             56837 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)            28037 |@@@@@@@@@@@@@@@@@@@@@@@@@                           |
[16, 32)            6998 |@@@@@@                                              |
[32, 64)            2335 |@@                                                  |
[64, 128)           1849 |@                                                   |
[128, 256)          1696 |@                                                   |
[256, 512)          1761 |@                                                   |
[512, 1K)           6259 |@@@@@                                               |
[1K, 2K)            5034 |@@@@                                                |
[2K, 4K)            2671 |@@                                                  |
[4K, 8K)             301 |                                                    |
[8K, 16K)             33 |                                                    |
[16K, 32K)            25 |                                                    |
[32K, 64K)            20 |                                                    |

@ctx_switches: 282512
@runq_delay_us: 
[1]                 1851 |@                                                   |
[2, 4)             32074 |@@@@@@@@@@@@@@@@@@@@@@@@@@                          |
[4, 8)             61899 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)            30652 |@@@@@@@@@@@@@@@@@@@@@@@@@                           |
[16, 32)            7226 |@@@@@@                                              |
[32, 64)            2428 |@@                                                  |
[64, 128)           1967 |@                                                   |
[128, 256)          1752 |@                                                   |
[256, 512)          1855 |@                                                   |
[512, 1K)           6533 |@@@@@                                               |
[1K, 2K)            5284 |@@@@                                                |
[2K, 4K)            2705 |@@                                                  |
[4K, 8K)             305 |                                                    |
[8K, 16K)             35 |                                                    |
[16K, 32K)            25 |                                                    |
[32K, 64K)            20 |                                                    |

@ctx_switches: 301035
@runq_delay_us: 
[1]                 1911 |@                                                   |
[2, 4)             32557 |@@@@@@@@@@@@@@@@@@@@@@@@@                           |
